buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-31,2026-09-01,Aster Research,v3 Quality Momentum,ASND,Ascendis Pharma A/S - Ordinary Share,,1,32,-0.01060679,263.040009,260.250000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v3 Daily CNN 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v4 Shape Embedding 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Candle Capture,FFIV,"F5, Inc.",Information Technology,1,14,-0.02802546,407.130005,395.720001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Cross,KHC,Kraft Heinz,Consumer Staples,1,5,0.00779123,25.670000,25.870001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一趋势 Trend Relay,QCOM,Qualcomm,Information Technology,1,2,-0.02270058,170.479996,166.610001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,共识Agent 多榜单共振,ADM,Archer Daniels Midland,Consumer Staples,2,2,0.03997540,81.300003,84.550003,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v3 Daily CNN 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v4 Shape Embedding 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Candle Capture,SNDK,Sandisk,Information Technology,2,13,-0.01903999,1566.699951,1536.869995,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Cross,TLS,TELOS CORPORATION CORP,Information Technology,2,19,-0.02074689,4.820000,4.720000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,共识Agent 多榜单共振,ASND,Ascendis Pharma A/S - Ordinary Share,,3,32,-0.01060679,263.040009,260.250000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v3 Daily CNN 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v4 Shape Embedding 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v3 Quality Momentum,OIS,OIL STATES INTERNATIONAL,Energy,3,38,-0.00113250,8.830000,8.820000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Cross,PLMR,PALOMAR HOLDINGS,Financials,3,11,-0.00535571,132.570007,131.860001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Candle Capture,SWKS,Skyworks Solutions,Information Technology,3,1,0.00596929,67.010002,67.410004,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Cross,AAPL,Apple Inc.,Information Technology,4,20,0.02613224,316.850006,325.130005,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Candle Capture,ASND,Ascendis Pharma A/S - Ordinary Share,,4,16,-0.01060679,263.040009,260.250000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v3 Quality Momentum,BKR,Baker Hughes,Energy,4,39,0.00165224,63.549999,63.654999,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v3 Daily CNN 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v4 Shape Embedding 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v3 Daily CNN 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v4 Shape Embedding 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v3 Quality Momentum,FMC,FMC CORP,Materials,5,10,0.03038194,11.520000,11.870000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Candle Capture,GLNG,GOLAR LNG,Energy,5,31,0.01631385,51.490002,52.330002,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v2 Balanced,QCOM,Qualcomm,Information Technology,5,27,-0.02270058,170.479996,166.610001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v5 Risk Adjusted,QCOM,Qualcomm,Information Technology,5,17,-0.02270058,170.479996,166.610001,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v4 Tactical Breakout,ADM,Archer Daniels Midland,Consumer Staples,6,44,0.03997540,81.300003,84.550003,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v3 Daily CNN 确认层,GCO,GENESCO INC,Consumer Discretionary,6,6,0.00000000,37.150002,37.150002,Research当日前50,
2026-08-31,2026-09-01,Aster Research,Deep v4 Shape Embedding 确认层,GCO,GENESCO INC,Consumer Discretionary,6,6,0.00000000,37.150002,37.150002,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Cross,KMI,Kinder Morgan,Energy,6,16,-0.00496124,32.250000,32.090000,Research当日前50,
2026-08-31,2026-09-01,Aster Research,共识Agent 多榜单共振,OKE,Oneok,Energy,6,7,-0.00343673,96.019997,95.690002,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v3 Quality Momentum,SBAC,SBA Communications,Real Estate,6,25,-0.00448174,189.660004,188.809998,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v5 Risk Adjusted,SBAC,SBA Communications,Real Estate,6,20,-0.00448174,189.660004,188.809998,Research当日前50,
2026-08-31,2026-09-01,Aster Research,v2 Balanced,ADM,Archer Daniels Midland,Consumer Staples,7,10,0.03997540,81.300003,84.550003,Research当日前50,
2026-08-31,2026-09-01,Aster Research,单一信号 EMA Candle Capture,ALX,ALEXANDERS REIT INC,Real Estate,7,37,-0.01824532,271.850006,266.890015,Research当日前50,
