rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,HII,Huntington Ingalls Industries,Industrials,89.77,优先Call候选,300.390015,62.04,1.6,0.00130005,0.05505512,0.06946030,87.7,73.54,100.0,81.28,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
2,FDBC,FIDELITY D AND D BANCORP INC,Financials,87.5,优先Call候选,53.040001,59.28,1.39,0.02572040,0.03755873,0.05165064,82.9,66.32,100.0,81.35,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
3,RGR,STURM RUGER INC,Consumer Discretionary,86.84,优先Call候选,39.509998,60.65,1.27,0.02810299,0.03782501,0.04193038,92.8,44.11,100.0,81.35,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
4,DDOG,Datadog,Information Technology,84.8,优先Call候选,267.809998,62.59,0.77,0.06714214,0.09583043,0.03015731,92.8,65.79,81.8,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
5,MCHB,MECHANICS BANCORP CLASS A,Financials,84.01,优先Call候选,16.799999,67.66,0.39,0.06127599,0.05926854,0.05428296,92.8,69.97,91.6,81.35,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
6,WHD,CACTUS INC CLASS A,Energy,83.5,优先Call候选,57.499802,63.93,1.56,0.08245111,0.03640595,0.13860994,79.6,72.98,78.4,81.35,100.0,100.0,fresh_bullish_cross,mixed_or_bearish,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉
7,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,83.44,优先Call候选,78.519997,64.88,1.14,0.01637435,0.08176618,0.06859001,75.1,62.41,100.0,81.35,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 保持多头
8,EL,Estée Lauder Companies (The),Consumer Staples,82.93,优先Call候选,84.589996,58.95,0.74,-0.00188795,0.06570074,0.08330662,87.7,74.28,100.0,81.28,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
9,BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,82.83,优先Call候选,31.84,56.1,0.08,0.00346675,0.01725243,0.06452691,87.7,73.74,100.0,81.35,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
10,BKR,Baker Hughes,Energy,82.81,优先Call候选,59.505001,57.88,0.35,0.01822385,0.05749069,0.06572942,87.7,73.51,100.0,81.48,30.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
