current_rank,ticker,name,sector,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return
1,ASND,Ascendis Pharma A/S - Ordinary Share,,1,263.290009,,,,,,,,,,,,,,,,,,,,6,256.279999,,,,,,,,,,,,,,,,,33,255.460007,,,,,,,,,,,,,,,,,,,,,,
2,BG,Bunge Global,Consumer Staples,2,113.68,,1,115.449997,-0.01533129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,QCOM,Qualcomm,Information Technology,3,168.309998,,38,164.190002,0.02509286,26,164.779999,-0.00358051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,WFRD,Weatherford International plc - Ordinary shares,,4,95.329498,,2,93.790001,0.01641430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,92.699997,,50,94.43,-0.01832048,,,,,,,,,,38,87.529999,,20,89.419998,-0.02113620,,,
5,HAL,Halliburton,Energy,5,36.555,,8,36.174999,0.01050452,,,,,,,,,,,,,36,35.285,,,,,,,,26,34.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TITN,TITAN MACHINERY INC,Industrials,6,20.030001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,19.66,,,,,,,
7,METCB,RAMACO RESOURCES CLASS B,Materials,7,7.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,TSLA,"Tesla, Inc.",Consumer Discretionary,8,364.390015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,9,72.595001,,32,72.769997,-0.00240478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,FDS,FactSet,Financials,10,308.48999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,285.589996,,,,,,,,,,,,,
