buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-07-29,2026-07-30,Aster Research,Deep v3 Daily CNN 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v4 Shape Embedding 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一趋势 Trend Relay,COST,Costco,Consumer Staples,1,12,-0.02038956,974.030029,954.169983,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Candle Capture,SIGI,SELECTIVE INSURANCE GROUP INC,Financials,1,46,-0.02089363,96.680000,94.660004,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Cross,YOU,CLEAR SECURE INC CLASS A,Information Technology,1,5,-0.03946582,58.404999,56.099998,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v2 Balanced,MCHB,MECHANICS BANCORP CLASS A,Financials,2,19,0.00667071,16.490000,16.600000,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v3 Quality Momentum,MCHB,MECHANICS BANCORP CLASS A,Financials,2,19,0.00667071,16.490000,16.600000,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v3 Daily CNN 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v4 Shape Embedding 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Candle Capture,NUS,NU SKIN ENTERPRISES INC CLASS A,Consumer Staples,2,50,-0.00853081,5.275000,5.230000,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v3 Quality Momentum,EL,Estée Lauder Companies (The),Consumer Staples,3,33,0.00872285,84.146004,84.879997,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v3 Daily CNN 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v4 Shape Embedding 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v5 Risk Adjusted,PDD,PDD Holdings Inc. - American Depositary Shares,,3,46,-0.00996375,88.320000,87.440002,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Candle Capture,YOU,CLEAR SECURE INC CLASS A,Information Technology,3,23,-0.03946582,58.404999,56.099998,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v3 Quality Momentum,BKE,BUCKLE INC,Consumer Discretionary,4,9,-0.02221729,45.009998,44.009998,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v3 Daily CNN 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v4 Shape Embedding 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Cross,CNXC,CONCENTRIX CORP,Industrials,4,23,-0.06249996,26.559999,24.900000,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Candle Capture,DOLE,DOLE PLC,Consumer Staples,4,6,-0.00934579,14.445000,14.310000,Research当日前50,
2026-07-29,2026-07-30,Aster Research,共识Agent 多榜单共振,EL,Estée Lauder Companies (The),Consumer Staples,4,42,0.00872285,84.146004,84.879997,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v3 Daily CNN 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-07-29,2026-07-30,Aster Research,Deep v4 Shape Embedding 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v3 Quality Momentum,BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,5,8,-0.01471973,31.930000,31.459999,Research当日前50,
2026-07-29,2026-07-30,Aster Research,单一信号 EMA Cross,HCA,HCA Healthcare,Health Care,5,17,-0.03078161,408.359985,395.790009,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v5 Risk Adjusted,MCHB,MECHANICS BANCORP CLASS A,Financials,5,22,0.00667071,16.490000,16.600000,Research当日前50,
2026-07-29,2026-07-30,Aster Research,v2 Balanced,BKE,BUCKLE INC,Consumer Discretionary,6,31,-0.02221729,45.009998,44.009998,Research当日前50,
